unix_s,utilisation_pct,power_w,sm_clock_mhz,memory_used_mib
1788186387,46,197.19,1905,11885
1788186388,45,197.06,1905,12099
1788186389,38,195.48,1905,11869
1788186390,40,196.59,1905,12147
1788186391,32,195.67,1905,11885
1788186393,39,195.02,1905,12149
1788186394,39,196.99,1905,11959
1788186395,40,195.44,1905,12233
1788186396,39,197.17,1905,12259
1788186397,43,195.34,1905,12267
1788186398,39,195.10,1905,12561
1788186399,42,198.02,1905,12351
1788186400,35,195.02,1905,12629
1788186401,38,196.96,1905,12407
1788186402,39,195.85,1905,12627
1788186403,42,195.30,1905,12835
1788186404,40,196.35,1905,12675
1788186405,38,197.11,1905,12945
1788186406,45,195.13,1905,12671
1788186407,41,197.92,1905,12941
1788186408,34,196.92,1905,12755
1788186409,45,195.01,1905,13031
1788186410,44,197.87,1905,13265
1788186411,26,194.82,1905,13063
1788186412,46,195.65,1905,13357
1788186413,40,198.38,1905,13105
1788186414,46,195.71,1905,13395
1788186415,40,198.54,1905,13197
1788186416,43,195.60,1905,13481
1788186417,41,197.81,1905,13341
1788186418,36,195.69,1905,13553
1788186419,45,195.94,1905,13421
1788186420,37,201.55,1905,15231
1788186421,36,211.40,1905,16747
1788186422,48,207.99,1905,14097
1788186423,56,203.71,1905,14235
1788186425,45,204.06,1905,13739
1788186426,0,152.75,1905,13739
1788186427,0,146.57,1740,13739
1788186428,0,136.62,1740,13739
1788186429,39,160.11,1905,13659
1788186430,37,194.65,1905,13905
1788186431,40,196.12,1905,13717
1788186432,38,195.51,1905,14047
1788186433,41,196.61,1905,13839
1788186434,39,195.68,1905,14119
1788186435,43,197.27,1905,13997
1788186436,32,195.51,1905,14209
1788186437,39,195.50,1905,14071
1788186438,39,196.69,1905,14359
1788186439,39,195.82,1905,14163
1788186440,39,196.17,1905,14491
1788186441,31,196.36,1905,14293
1788186442,39,195.78,1905,14511
1788186443,40,196.95,1905,14415
1788186444,40,196.08,1905,14659
1788186445,39,196.68,1905,14507
1788186446,45,194.89,1905,14805
1788186447,43,185.23,1905,2953
1788186448,46,197.16,1905,2821
1788186449,30,196.37,1905,3025
1788186450,41,194.16,1905,3189
1788186451,46,198.33,1905,3417
1788186452,39,198.40,1905,2953
1788186453,38,198.63,1905,3121
1788186454,46,197.82,1905,3343
1788186455,44,198.00,1905,3577
1788186457,34,197.31,1905,3087
1788186458,47,195.54,1905,3277
1788186459,39,198.96,1905,3559
1788186460,43,197.48,1905,3459
1788186461,38,198.05,1905,3345
1788186462,41,194.99,1905,3543
1788186463,45,198.76,1905,3817
1788186464,38,198.56,1905,3491
1788186465,43,197.66,1905,3707
1788186466,40,195.60,1905,3873
1788186467,47,197.70,1905,4021
1788186468,37,201.63,1905,4209
1788186469,37,211.93,1905,4007
1788186470,54,207.64,1905,4177
1788186471,57,208.09,1905,4047
1788186472,0,170.63,1905,5085
1788186473,0,156.98,1905,5085
1788186474,0,141.06,1740,5085
1788186475,46,134.10,1905,5201
1788186476,42,190.45,1905,3627
1788186477,41,195.09,1905,3775
1788186478,40,196.21,1905,3973
1788186479,47,198.06,1905,4233
1788186480,40,198.11,1905,3851
1788186481,34,196.16,1905,4021
1788186482,38,195.66,1905,4237
1788186483,46,198.02,1905,3957
1788186484,42,198.31,1905,4117
1788186485,33,196.71,1905,4265
1788186486,44,197.34,1905,4525
1788186487,38,195.45,1905,4189
1788186488,47,197.35,1905,4417
1788186489,39,198.81,1905,4641
1788186491,48,198.37,1905,4221
1788186492,40,195.96,1905,4445
1788186493,45,197.99,1905,4677
1788186494,38,198.47,1905,4881
1788186495,44,197.90,1905,4591
1788186496,40,195.04,1905,4817
1788186497,43,197.49,1905,5081
1788186498,44,198.60,1905,4739
1788186499,29,195.71,1905,4967
1788186500,45,195.61,1905,5225
1788186501,39,197.94,1905,4911
1788186502,42,197.57,1905,5123
1788186503,40,199.01,1905,5325
1788186504,37,193.16,1905,5003
1788186505,40,196.10,1905,5223
1788186506,47,198.06,1905,5425
1788186507,33,198.02,1905,5113
1788186508,45,196.11,1905,5331
1788186509,39,197.87,1905,5569
1788186510,44,197.40,1905,5279
1788186511,39,195.73,1905,5489
1788186512,41,196.55,1905,5687
1788186513,47,198.17,1905,5731
1788186514,37,206.01,1905,6139
1788186515,38,211.62,1905,6655
1788186516,37,211.79,1905,6735
1788186517,41,208.87,1905,7191
1788186518,0,180.16,1905,7203
1788186519,0,154.99,1740,7203
1788186520,0,133.32,1740,7203
1788186521,45,140.53,1905,5431
1788186522,38,195.98,1905,5575
1788186524,39,196.00,1905,5687
1788186525,46,196.95,1905,5731
1788186526,32,195.23,1905,5621
1788186527,38,195.23,1905,5837
1788186528,43,197.23,1905,6071
1788186529,45,196.64,1905,5731
1788186530,39,195.22,1905,5957
1788186531,47,197.32,1905,6215
1788186532,44,198.16,1905,5901
1788186533,33,197.41,1905,6065
1788186534,41,195.72,1905,6315
1788186535,44,198.22,1905,6013
1788186536,43,198.80,1905,6211
1788186537,40,198.50,1905,6353
1788186538,39,195.49,1905,6161
1788186539,38,196.18,1905,6377
1788186540,45,197.44,1905,6623
1788186541,30,195.40,1905,6287
1788186542,44,195.64,1905,6485
1788186543,45,198.22,1905,6567
1788186544,39,197.80,1905,6413
1788186545,45,195.53,1905,6635
1788186546,39,197.64,1905,6863
1788186547,41,197.28,1905,6555
1788186548,40,195.73,1905,6733
1788186549,39,195.95,1905,6905
1788186550,46,197.46,1905,6657
1788186551,36,197.77,1905,6877
1788186552,44,198.49,1905,7091
1788186553,47,195.22,1905,6793
1788186554,39,198.26,1905,6977
1788186555,38,196.88,1905,7197
1788186557,34,195.77,1905,6909
1788186558,38,195.91,1905,7117
1788186559,43,196.89,1905,7323
1788186560,38,196.05,1905,6913
1788186561,54,202.38,1905,8443
1788186562,46,207.43,1905,9251
1788186563,39,211.36,1905,9827
1788186564,37,211.77,1905,10271
1788186565,0,180.41,1905,10271
1788186566,0,155.10,1740,10271
1788186567,0,133.00,1740,10271
1788186568,59,130.82,1905,7343
1788186569,38,190.26,1905,7273
1788186570,40,194.83,1905,7323
1788186571,45,197.80,1905,7611
1788186572,32,198.02,1905,7407
1788186573,47,195.64,1905,7651
1788186574,38,198.54,1905,7895
1788186575,34,195.87,1905,7551
1788186576,40,195.84,1905,7767
1788186577,47,198.04,1905,7443
1788186578,27,195.47,1905,7643
1788186579,44,194.69,1905,7835
1788186580,45,198.12,1905,7505
1788186581,29,194.77,1905,7721
1788186582,46,195.76,1905,7559
1788186583,44,198.02,1905,7559
1788186584,30,195.24,1905,7763
1788186585,45,196.12,1905,7449
1788186586,38,196.64,1905,7663
1788186587,43,197.28,1905,7885
1788186588,40,195.58,1905,7555
1788186590,46,197.17,1905,7765
1788186591,41,198.45,1905,7455
1788186592,47,195.77,1905,7663
1788186593,42,198.35,1905,7835
1788186594,38,197.33,1905,7501
1788186595,47,195.21,1905,7703
1788186596,40,198.29,1905,7463
1788186597,38,197.59,1905,7587
1788186598,47,194.81,1905,7763
1788186599,42,197.93,1905,7443
1788186600,39,197.73,1905,7655
1788186601,43,195.60,1905,7879
1788186602,38,198.15,1905,7565
1788186603,42,197.11,1905,7731
1788186604,42,197.08,1905,7395
1788186605,38,195.22,1905,7607
1788186606,44,197.45,1905,7705
1788186607,37,206.18,1905,9353
1788186608,38,210.75,1905,7953
1788186609,39,209.48,1905,8433
1788186610,48,207.84,1905,8861
1788186611,0,176.49,1905,9353
1788186612,0,158.18,1905,9353
1788186613,0,138.67,1740,9353
1788186614,41,130.85,1905,7557
1788186615,47,183.49,1905,7749
1788186616,44,193.18,1905,7989
1788186617,39,197.17,1905,7805
1788186618,36,196.48,1905,8057
1788186619,33,195.33,1905,7875
1788186620,40,195.43,1905,8141
1788186621,45,198.22,1905,7967
1788186623,43,195.20,1905,8233
1788186624,45,198.01,1905,8501
1788186625,27,194.83,1905,8301
1788186626,42,195.71,1905,8573
1788186627,38,197.52,1905,8381
1788186628,42,195.35,1905,8601
1788186629,39,197.23,1905,8413
1788186630,33,195.37,1905,8681
1788186631,40,195.63,1905,8497
1788186632,47,198.19,1905,8771
1788186633,38,194.66,1905,9065
1788186634,44,196.91,1905,8847
1788186635,30,196.21,1905,9117
1788186636,30,195.28,1905,8883
1788186637,46,195.84,1905,9129
1788186638,40,197.98,1905,8921
1788186639,46,194.93,1905,9201
1788186640,40,198.24,1905,9403
1788186641,27,195.20,1905,9281
1788186642,43,195.54,1905,9541
1788186643,35,197.21,1905,9373
1788186644,43,195.42,1905,9657
1788186645,38,197.71,1905,9455
1788186646,42,195.99,1905,9749
1788186647,39,197.40,1905,9585
1788186648,42,195.25,1905,9879
1788186649,39,197.25,1905,9733
1788186650,40,195.51,1905,9967
1788186651,39,196.60,1905,9805
1788186652,47,198.03,1905,10153
1788186653,51,200.86,1905,10757
1788186654,37,208.75,1905,11807
1788186656,37,211.37,1905,12859
1788186657,36,210.12,1905,13541
1788186658,0,185.02,1905,10799
1788186659,0,154.70,1905,10799
1788186660,0,144.21,1740,10799
1788186661,10,127.27,1800,11149
1788186662,44,177.82,1905,10175
1788186663,34,197.87,1905,10435
1788186664,44,195.98,1905,10279
1788186665,39,198.23,1905,10567
1788186666,44,195.17,1905,10379
1788186667,40,197.83,1905,10705
1788186668,39,195.32,1905,10511
1788186669,40,195.96,1905,10719
1788186670,39,195.56,1905,10573
1788186671,43,195.06,1905,10843
1788186672,39,196.07,1905,10697
1788186673,41,195.71,1905,10993
1788186674,42,197.68,1905,10787
1788186675,40,196.80,1905,11081
1788186676,43,196.09,1905,11009
1788186677,44,195.47,1905,11103
1788186678,34,196.59,1905,11249
1788186679,46,195.80,1905,11077
1788186680,29,196.22,1905,11361
1788186681,42,197.30,1905,11349
1788186682,31,195.66,1905,11621
1788186683,39,196.63,1905,11589
1788186684,39,195.51,1905,11669
1788186685,38,195.73,1905,11681
1788186686,33,195.53,1905,11587
1788186687,39,195.22,1905,11909
1788186689,38,195.52,1905,11825
1788186690,39,195.99,1905,12125
1788186691,36,194.86,1905,11919
1788186692,41,195.87,1905,12103
1788186693,44,195.28,1905,12171
1788186694,43,197.98,1905,12077
1788186695,41,195.28,1905,12281
1788186696,46,197.38,1905,12103
1788186697,40,195.71,1905,12437
1788186698,46,197.38,1905,12355
1788186699,38,195.31,1905,12511
1788186700,19,195.58,1905,13529
1788186701,53,203.97,1905,14905
1788186702,39,209.76,1905,14499
1788186703,54,204.46,1905,13021
1788186704,0,199.18,1905,12641
1788186705,0,154.26,1905,12641
1788186706,0,144.54,1740,12641
1788186707,0,135.52,1740,12637
1788186708,44,158.78,1905,12795
1788186709,38,197.35,1905,12691
1788186710,40,195.83,1905,13017
1788186711,38,196.99,1905,12895
1788186712,39,195.41,1905,13123
1788186713,36,196.63,1905,13025
1788186714,38,195.71,1905,12961
1788186715,33,195.86,1905,13283
1788186716,38,195.37,1905,13151
1788186717,40,197.30,1905,13437
1788186718,44,194.47,1905,13311
1788186719,42,198.36,1905,13433
1788186721,42,195.30,1905,13451
1788186722,41,197.40,1905,13377
1788186723,39,195.45,1905,13633
1788186724,33,196.18,1905,13535
1788186725,39,195.94,1905,13821
1788186726,38,196.00,1905,13783
1788186727,38,196.18,1905,13723
1788186728,39,195.78,1905,14057
1788186729,38,196.48,1905,13909
1788186730,40,196.11,1905,13825
1788186731,33,196.58,1905,14141
1788186732,41,195.56,1905,14081
1788186733,39,197.93,1905,14347
1788186734,46,195.81,1905,14277
1788186735,28,195.14,1905,14203
1788186736,46,195.65,1905,14523
1788186737,40,195.62,1905,14455
1788186738,47,197.06,1905,14395
1788186739,43,196.41,1905,14703
1788186740,37,197.89,1905,14683
1788186741,47,195.75,1905,14875
1788186742,32,195.82,1905,14875
1788186743,45,195.06,1905,14779
1788186744,38,195.93,1905,15089
1788186745,47,197.81,1905,14991
1788186746,39,195.52,1905,15235
1788186747,36,201.51,1905,16247
1788186748,56,210.33,1905,17477
1788186749,40,208.20,1905,16161
1788186750,37,204.07,1905,15981
1788186752,0,175.79,1905,17093
1788186753,0,157.49,1905,17093
1788186754,0,136.88,1740,17093
1788186755,48,131.06,1905,15005
1788186756,41,186.63,1905,15257
1788186757,31,194.98,1905,15199
1788186758,40,195.41,1905,15127
1788186759,42,195.31,1905,15401
1788186760,38,197.32,1905,15303
1788186761,43,195.35,1905,15219
1788186762,26,194.77,1905,15545
1788186763,46,195.36,1905,15457
1788186764,39,195.40,1905,15373
1788186765,40,194.80,1905,15689
1788186766,38,195.34,1905,15599
1788186767,34,196.06,1905,15501
1788186768,38,195.68,1905,15833
1788186769,38,195.50,1905,15737
1788186770,38,196.32,1905,15655
1788186771,38,195.98,1905,15977
1788186772,34,196.12,1905,15913
1788186773,38,195.88,1905,15817
1788186774,42,195.65,1905,16149
1788186775,38,196.96,1905,16089
1788186776,44,195.22,1905,15995
1788186777,27,195.03,1905,16321
1788186778,46,195.43,1905,16261
1788186779,38,195.73,1905,16189
1788186780,42,196.55,1905,16515
1788186781,42,195.38,1905,16417
1788186782,35,197.15,1905,16333
1788186784,42,195.70,1905,16601
1788186785,46,195.74,1905,16543
1788186786,37,197.34,1905,16443
1788186787,43,194.96,1905,16501
1788186788,38,195.26,1905,16649
1788186789,31,195.76,1905,16579
1788186790,43,194.90,1905,16513
1788186791,43,195.21,1905,16789
1788186792,33,195.22,1905,16787
1788186793,38,195.22,1905,16777
1788186794,39,196.14,1905,17041
1788186795,37,203.40,1905,18501
1788186796,38,206.67,1905,17979
1788186797,36,205.25,1905,18333
1788186798,37,210.25,1905,19549
1788186799,0,163.96,1905,19729
1788186800,0,157.78,1905,19729
1788186801,0,134.78,1740,19729
1788186802,37,137.36,1905,17221
1788186803,44,195.42,1905,17169
1788186804,38,197.27,1905,17201
1788186805,44,195.35,1905,17141
1788186806,43,195.57,1905,17473
1788186807,42,197.49,1905,17361
1788186808,39,195.66,1905,17261
1788186809,40,195.57,1905,17155
1788186810,33,196.44,1905,17493
1788186811,43,195.16,1905,17429
1788186812,44,196.14,1905,17469
1788186813,41,197.93,1905,17639
1788186814,44,196.05,1905,17869
1788186816,45,195.76,1905,17797
1788186817,37,196.97,1905,17719
1788186818,43,195.43,1905,17835
1788186819,39,195.34,1905,17901
1788186820,27,193.87,1905,17909
1788186821,42,194.87,1905,17877
1788186822,38,194.11,1905,17917
1788186823,42,195.32,1905,17911
1788186824,37,196.03,1905,18285
1788186825,36,195.73,1905,18261
1788186826,40,195.35,1905,18273
1788186827,45,195.53,1905,18333
1788186828,45,196.14,1905,18307
1788186829,35,196.77,1905,18291
1788186830,45,194.65,1905,18675
1788186831,38,195.27,1905,18665
1788186832,38,195.36,1905,18687
1788186833,35,195.84,1905,18667
1788186834,38,195.28,1905,18661
1788186835,44,195.29,1905,18725
1788186836,42,194.95,1905,19003
1788186837,38,195.49,1905,19047
1788186838,32,195.33,1905,19137
1788186839,33,194.69,1905,19171
1788186840,42,195.66,1905,19221
1788186841,45,195.71,1905,19989
1788186842,37,202.21,1905,20065
1788186843,37,210.04,1905,20727
1788186844,42,207.72,1905,19553
1788186845,37,205.18,1905,20775
1788186846,0,161.34,1905,20785
1788186848,0,155.32,1740,20785
1788186849,0,140.91,1740,20785
1788186850,43,137.93,1905,19329
1788186851,40,193.62,1905,19325
1788186852,34,195.02,1905,19377
1788186853,43,196.32,1905,19457
1788186854,44,196.21,1905,19499
1788186855,39,195.60,1905,19577
1788186856,38,195.30,1905,19653
1788186857,41,195.34,1905,19671
1788186858,46,195.90,1905,19713
1788186859,46,196.24,1905,19785
1788186860,38,196.16,1905,19837
1788186861,30,194.95,1905,19939
1788186862,36,195.92,1905,19983
1788186863,39,193.93,1905,20373
1788186864,39,195.63,1905,20489
1788186865,29,194.66,1905,20193
1788186866,47,194.31,1905,20485
1788186867,41,197.61,1905,20489
1788186868,38,196.62,1905,20337
1788186869,38,194.28,1905,20565
1788186870,37,196.28,1905,20503
1788186871,39,196.22,1905,20653
1788186872,41,193.97,1905,20921
1788186873,46,196.47,1905,20713
1788186874,42,197.62,1905,20965
1788186875,29,193.63,1905,21241
1788186876,39,195.24,1905,20911
1788186877,39,194.52,1905,21073
1788186878,38,196.11,1905,21341
1788186880,31,195.43,1905,20961
1788186881,46,193.68,1905,21125
1788186882,47,197.55,1905,21373
1788186883,40,196.79,1905,20957
1788186884,38,194.37,1905,21197
1788186885,39,196.13,1905,20997
1788186886,41,196.39,1905,21003
1788186887,45,195.10,1905,21269
1788186888,39,197.63,1905,20917
1788186889,36,196.04,1905,22317
1788186890,69,198.77,1905,8021
1788186891,38,184.25,1905,7291
1788186892,57,204.93,1905,5631
1788186893,43,210.66,1905,6503
1788186894,0,178.20,1905,4523
1788186895,0,153.83,1905,4523
1788186896,0,140.19,1740,4523
1788186897,33,127.81,1740,4827
1788186898,45,184.96,1905,2935
1788186899,42,195.54,1905,3047
1788186900,39,195.57,1905,3633
1788186901,39,195.31,1905,3365
1788186902,44,195.76,1905,3207
1788186903,42,199.94,1905,3117
1788186904,45,195.64,1905,2987
1788186905,45,195.84,1905,3815
1788186906,43,196.07,1905,3639
1788186907,34,196.01,1905,3429
1788186908,45,197.05,1905,3335
1788186909,45,196.51,1905,3253
1788186910,40,197.16,1905,4035
1788186911,40,196.41,1905,3891
1788186913,40,196.44,1905,3691
1788186914,40,196.12,1905,3645
1788186915,27,196.55,1905,3491
1788186916,40,196.61,1905,3427
1788186917,40,196.39,1905,4151
1788186918,39,195.73,1905,4043
1788186919,39,195.79,1905,3925
1788186920,31,198.57,1905,3773
1788186921,44,196.36,1905,3677
1788186922,44,196.78,1905,4411
1788186923,43,196.19,1905,4221
1788186924,42,196.10,1905,4073
1788186925,28,198.70,1905,3973
1788186926,47,196.89,1905,3829
1788186927,31,199.08,1905,3697
1788186928,39,196.12,1905,4431
1788186929,38,195.89,1905,4233
1788186930,39,195.54,1905,4133
1788186931,40,196.43,1905,4033
1788186932,38,199.07,1905,3879
1788186933,40,196.22,1905,4637
1788186934,40,196.28,1905,4507
1788186935,40,195.87,1905,4363
1788186936,38,201.84,1905,5751
1788186937,37,212.33,1905,7927
1788186938,37,206.65,1905,8587
1788186939,53,211.32,1905,5823
1788186940,0,182.91,1905,6567
1788186941,0,158.31,1905,6567
1788186942,0,136.53,1740,6567
1788186943,47,138.51,1830,7159
1788186944,47,191.09,1905,4567
1788186945,47,196.15,1905,4403
1788186947,38,195.95,1905,4291
1788186948,45,198.57,1905,4717
1788186949,46,195.32,1905,4883
1788186950,44,195.40,1905,4771
1788186951,44,196.93,1905,4671
1788186952,29,196.30,1905,4525
1788186953,46,198.36,1905,4373
1788186954,47,196.51,1905,5115
1788186955,44,196.18,1905,4997
1788186956,44,196.96,1905,4947
1788186957,42,196.59,1905,4811
1788186958,42,198.35,1905,4665
1788186959,43,196.50,1905,4615
1788186960,42,196.53,1905,5299
1788186961,43,196.07,1905,5215
1788186962,42,195.72,1905,5063
1788186963,39,195.24,1905,4911
1788186964,43,195.78,1905,4819
1788186965,40,199.23,1905,4671
1788186966,40,195.95,1905,5411
1788186967,40,195.96,1905,5245
1788186968,41,196.14,1905,5161
1788186969,42,196.14,1905,5015
1788186970,38,199.62,1905,4923
1788186971,46,196.42,1905,5151
1788186972,42,195.79,1905,5479
1788186973,43,196.08,1905,5375
1788186974,44,196.48,1905,5227
1788186975,28,198.63,1905,5183
1788186976,46,196.76,1905,5039
1788186977,22,197.16,1905,5203
1788186978,39,195.63,1905,5683
1788186980,38,195.88,1905,5599
1788186981,40,195.91,1905,5515
1788186982,18,194.15,1905,5739
1788186983,38,212.24,1905,7617
1788186984,37,207.43,1905,9897
1788186985,39,206.58,1905,7697
1788186986,37,218.27,1905,11627
1788186987,0,151.97,1740,11627
1788186988,0,126.59,1740,11627
1788186989,0,126.39,1740,11627
1788186990,42,136.90,1905,5727
1788186991,29,195.52,1905,5519
1788186992,42,195.97,1905,5351
1788186993,26,197.53,1905,5455
1788186994,44,196.03,1905,5923
1788186995,45,196.58,1905,5819
1788186996,45,196.74,1905,5663
1788186997,43,196.76,1905,5611
1788186998,31,196.80,1905,5511
1788186999,42,197.23,1905,5795
1788187000,45,196.62,1905,6147
1788187001,47,196.17,1905,6003
1788187002,47,196.49,1905,5891
1788187003,37,196.26,1905,5737
1788187004,46,197.91,1905,5621
1788187005,47,197.02,1905,6029
1788187006,45,196.97,1905,6259
1788187007,47,196.46,1905,6219
1788187008,46,196.48,1905,6051
1788187009,38,196.18,1905,5899
1788187010,38,195.75,1905,5791
1788187011,29,198.41,1905,5637
1788187013,39,195.47,1905,6367
1788187014,41,195.44,1905,6235
1788187015,41,196.64,1905,6131
1788187016,42,196.13,1905,6085
1788187017,41,196.01,1905,5947
1788187018,45,198.20,1905,5807
1788187019,45,196.54,1905,6469
1788187020,47,196.52,1905,6451
1788187021,47,196.47,1905,6367
1788187022,47,196.62,1905,6327
1788187023,26,197.77,1905,6159
1788187024,47,196.26,1905,6011
1788187025,47,196.60,1905,6173
1788187026,39,195.09,1905,6647
1788187027,46,196.52,1905,6555
1788187028,38,194.30,1905,7319
1788187029,47,208.16,1905,7259
1788187030,37,215.90,1905,11481
1788187031,37,206.40,1905,10237
1788187032,51,204.24,1905,7341
1788187033,0,159.68,1905,7341
1788187034,0,155.88,1740,7341
1788187035,0,144.38,1740,7341
1788187036,44,138.84,1905,7929
1788187037,40,194.08,1905,6757
1788187038,38,194.83,1905,6599
1788187039,36,198.74,1905,6545
1788187040,39,195.35,1905,6455
1788187041,39,195.69,1905,7045
1788187042,40,195.59,1905,7099
1788187043,46,196.61,1905,7015
1788187044,46,196.82,1905,6983
1788187046,45,196.38,1905,6899
1788187047,34,196.41,1905,6815
1788187048,46,197.40,1905,7105
1788187049,45,196.34,1905,7435
1788187050,42,196.13,1905,7327
1788187051,39,195.73,1905,7223
1788187052,40,195.78,1905,7071
1788187053,39,198.75,1905,6947
1788187054,38,195.84,1905,7021
1788187055,39,195.77,1905,7495
1788187056,40,196.13,1905,7385
1788187057,41,196.35,1905,7237
1788187058,21,197.57,1905,7125
1788187059,41,196.37,1905,7093
1788187060,25,195.75,1905,7007
1788187061,40,196.30,1905,7709
1788187062,38,195.63,1905,7595
1788187063,39,195.83,1905,7445
1788187064,40,196.33,1905,7279
1788187065,41,196.15,1905,7175
1788187066,41,198.50,1905,7081
1788187067,40,196.46,1905,7533
1788187068,42,196.23,1905,7725
1788187069,42,197.25,1905,7615
1788187070,45,196.40,1905,7577
1788187071,38,196.35,1905,7479
1788187072,39,197.94,1905,7391
1788187073,44,197.30,1905,7343
1788187074,43,197.41,1905,8707
1788187075,37,204.06,1905,11839
1788187076,37,202.92,1905,10219
1788187077,54,207.48,1905,8107
1788187079,0,203.71,1905,11475
1788187080,0,159.54,1740,11475
1788187081,0,130.60,1740,11475
1788187082,0,130.32,1740,11493
1788187083,41,143.66,1905,7681
1788187084,27,196.70,1905,7521
1788187085,44,196.37,1905,7389
1788187086,43,194.81,1905,8079
1788187087,39,195.40,1905,7899
1788187088,38,195.33,1905,7771
1788187089,25,196.15,1905,7653
1788187090,39,196.27,1905,7511
1788187091,39,195.62,1905,7447
1788187092,42,195.78,1905,8159
1788187093,40,196.04,1905,8039
1788187094,39,195.77,1905,8007
1788187095,39,195.29,1905,7897
1788187096,39,195.79,1905,7797
1788187097,35,195.74,1905,7807
1788187098,39,197.98,1905,7709
1788187099,42,195.59,1905,8369
1788187100,45,196.11,1905,8347
1788187101,45,196.55,1905,8255
1788187102,46,196.40,1905,8159
1788187103,40,197.12,1905,8123
1788187104,45,198.08,1905,8023
1788187105,47,196.54,1905,7929
1788187106,46,196.13,1905,8415
1788187107,44,196.10,1905,8563
1788187108,44,196.68,1905,8555
1788187109,39,196.03,1905,8471
1788187110,40,196.32,1905,8377
1788187112,39,196.40,1905,8331
1788187113,27,196.82,1905,8235
1788187114,40,196.89,1905,8427
1788187115,45,196.15,1905,8891
1788187116,47,196.29,1905,8783
1788187117,47,196.39,1905,8735
1788187118,46,196.68,1905,8635
1788187119,34,197.77,1905,8557
1788187120,47,197.38,1905,8497
1788187121,46,196.61,1905,9049
1788187122,36,204.50,1905,13373
1788187123,38,207.14,1905,11813
1788187124,39,217.16,1905,9675
1788187125,0,206.38,1905,13285
1788187126,0,154.69,1740,13285
1788187127,0,126.45,1740,13285
1788187128,0,126.51,1740,13275
1788187129,39,158.79,1905,8901
1788187130,40,194.55,1905,8681
1788187131,32,198.46,1905,8573
1788187132,42,195.97,1905,8539
1788187133,45,196.50,1905,9237
1788187134,46,196.23,1905,9109
1788187135,44,195.66,1905,9065
1788187136,43,195.46,1905,8971
1788187137,29,198.16,1905,8885
1788187138,48,197.26,1905,8809
1788187139,47,196.81,1905,8721
1788187140,46,196.03,1905,8941
1788187141,39,195.62,1905,9409
1788187142,39,196.32,1905,9345
1788187144,38,195.69,1905,9245
1788187145,38,195.82,1905,9175
1788187146,38,195.73,1905,9125
1788187147,38,195.74,1905,9093
1788187148,28,198.33,1905,9095
1788187149,38,195.56,1905,8995
1788187150,39,195.69,1905,9623
1788187151,45,195.40,1905,9613
1788187152,46,195.65,1905,9517
1788187153,43,196.34,1905,9425
1788187154,43,196.01,1905,9321
1788187155,43,199.09,1905,9269
1788187156,41,195.78,1905,9165
1788187157,39,195.62,1905,9065
1788187158,45,198.09,1905,9781
1788187159,46,196.05,1905,9681
1788187160,44,196.34,1905,9609
1788187161,45,196.58,1905,9537
1788187162,45,197.27,1905,9441
1788187163,41,195.67,1905,9453
1788187164,32,198.33,1905,9337
1788187165,39,195.46,1905,9249
1788187166,45,195.15,1905,9825
1788187167,47,196.90,1905,10529
1788187168,37,204.04,1905,12817
1788187169,51,210.33,1905,10977
1788187170,37,203.91,1905,13249
1788187171,37,206.02,1905,13217
1788187172,0,181.03,1905,13217
1788187173,0,155.92,1740,13217
1788187174,0,127.47,1740,13217
1788187175,43,155.55,1905,9559
1788187177,31,197.88,1905,9473
1788187178,41,195.78,1905,9843
1788187179,38,195.11,1905,10073
1788187180,39,195.32,1905,10003
1788187181,41,195.84,1905,9931
1788187182,44,196.56,1905,9845
1788187183,37,199.14,1905,9727
1788187184,38,193.86,1905,9641
1788187185,39,195.61,1905,10011
1788187186,44,195.84,1905,10249
1788187187,44,195.47,1905,10163
1788187188,46,196.27,1905,10085
1788187189,31,197.66,1905,10105
1788187190,42,196.26,1905,10073
1788187191,46,195.99,1905,10041
1788187192,32,197.78,1905,10033
1788187193,43,195.58,1905,10269
1788187194,39,195.40,1905,10633
1788187195,39,195.39,1905,10525
1788187196,39,195.79,1905,10493
1788187197,43,196.02,1905,10399
1788187198,46,195.96,1905,10305
1788187199,29,197.62,1905,10213
1788187200,44,195.79,1905,10155
1788187201,39,195.54,1905,10085
1788187202,38,195.82,1905,10773
1788187203,39,195.49,1905,10781
1788187204,40,195.91,1905,10705
1788187205,41,196.25,1905,10673
1788187206,41,196.45,1905,10693
1788187207,43,196.15,1905,10645
1788187209,39,195.66,1905,10607
1788187210,26,195.66,1905,10519
1788187211,38,197.95,1905,10427
1788187212,39,196.33,1905,10959
1788187213,42,195.65,1905,11053
1788187214,43,195.84,1905,10941
1788187215,39,201.98,1905,13399
1788187216,46,210.39,1905,11845
1788187217,37,210.97,1905,14877
1788187218,36,206.47,1905,14987
1788187219,0,185.23,1905,15459
1788187220,0,154.61,1905,15459
1788187221,0,129.16,1740,15459
1788187222,41,141.35,1905,10927
1788187223,38,196.12,1905,10987
1788187224,41,195.82,1905,11423
1788187225,46,196.22,1905,11371
1788187226,43,196.12,1905,11267
1788187227,40,195.78,1905,11163
1788187228,39,195.76,1905,11111
1788187229,38,195.87,1905,11007
1788187230,26,196.47,1905,10959
1788187231,37,195.75,1905,10939
1788187232,38,195.48,1905,11501
1788187233,43,195.42,1905,11531
